TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αn,αP,αR,αk,αe,αM,id_added,ind
AUGW,20120320,27581,2.25,0.0496048,0.781938,0.319277,0.43481,-0.668232,2.22211,0.389143,0.574394,0.179636,9WZFD1,2355
AUGW,20120404,27663,2.25,0.0496283,0.78259,0.318744,0.434382,-0.668145,2.2211,0.388352,0.573191,0.179398,6EMA2B,2356
AUGW,20120404,27663,3.25,0.0496167,0.782507,0.318909,0.434368,-0.668043,2.22093,0.38849,0.573181,0.179597,6YEMS7,2357
AUGW,20120404,27666,3.35,0.0496363,0.781554,0.320028,0.434718,-0.668688,2.22273,0.39054,0.575539,0.179818,I8QAVY,2358
AUGW,20120404,27667,4.2,0.049603,0.781144,0.320194,0.435204,-0.668697,2.22359,0.390708,0.576226,0.179933,GVNN7J,2359
AUGW,20120404,27668,2.8,0.0495919,0.781009,0.32022,0.435421,-0.668747,2.224,0.390734,0.576514,0.179959,3Y6H4H,2360
AUGW,20120404,27668,3.8,0.0495528,0.780772,0.320186,0.435469,-0.668091,2.2235,0.390272,0.576232,0.180049,14ORSZ,2361
AUGW,20120405,27679,2.25,0.0496133,0.78224,0.318987,0.434657,-0.668192,2.22169,0.388733,0.57384,0.179529,EXKYV3,2362
AUGW,20120405,27679,3.25,0.0496198,0.782678,0.318746,0.434331,-0.668069,2.22077,0.388288,0.572913,0.17959,3X1HPN,2363
AUGW,20120411,27700,2.25,0.0496142,0.782262,0.31897,0.434643,-0.668189,2.22164,0.388715,0.573803,0.179543,JR9M37,2364
AUGW,20120411,27700,3.25,0.0496185,0.782893,0.31853,0.434244,-0.668,2.22044,0.387966,0.572438,0.179534,DZNW4O,2365
AUGW,20120412,27728,2.25,0.049618,0.782245,0.319055,0.434577,-0.668194,2.22159,0.388822,0.573832,0.179542,A03EVP,2366
AUGW,20120412,27728,3.25,0.0496164,0.782684,0.318738,0.434326,-0.668034,2.22074,0.388247,0.572846,0.179568,O6DJTN,2367
AUGW,20120420,27777,2.25,0.0496301,0.782758,0.318514,0.434346,-0.66809,2.22085,0.388063,0.57287,0.179386,VP0VFU,2368
AUGW,20120420,27777,3.25,0.049631,0.783042,0.318469,0.434024,-0.667929,2.21998,0.387881,0.572135,0.179529,ETGDV4,2369
AUGW,20120424,27798,3.25,0.0496337,0.781675,0.31952,0.435057,-0.668726,2.22314,0.389787,0.575541,0.179631,7ALQ4V,2370
AUGW,20120427,27843,2.25,0.0496075,0.781886,0.319331,0.434908,-0.668377,2.22241,0.389299,0.574651,0.179678,FABQ6B,2371
AUGW,20120427,27843,3.25,0.0496197,0.782401,0.31902,0.434507,-0.66823,2.22133,0.388756,0.573587,0.179696,JDP5T6,2372
AUGW,20120508,27910,2.25,0.0496034,0.78157,0.319579,0.43518,-0.668551,2.22314,0.389696,0.575421,0.179764,LQJ2RD,2373
AUGW,20120508,27910,3.25,0.0496036,0.781769,0.319502,0.434978,-0.66843,2.22257,0.389513,0.574906,0.17982,KOHT4J,2374
AUGW,20120508,27917,2.35,0.0495843,0.780802,0.320464,0.435202,-0.668407,2.22361,0.390856,0.576458,0.179945,1KL06T,2375
AUGW,20120508,27917,3.2,0.0495709,0.780872,0.320208,0.435495,-0.668454,2.22386,0.390528,0.576441,0.180014,RB6Q3U,2376
AUGW,20120511,27962,2.25,0.0496152,0.781838,0.319427,0.434988,-0.668585,2.22276,0.389518,0.574977,0.179715,SIADUL,2377
AUGW,20120511,27962,3.25,0.0495995,0.781541,0.319742,0.435024,-0.668417,2.22277,0.389855,0.575275,0.17989,J09BXI,2378
AUGW,20120511,27962,5.45,0.0496173,0.782375,0.319027,0.434366,-0.667975,2.22091,0.388634,0.573384,0.179684,A5PG5N,2379
AUGW,20120511,27970,3.75,0.0495988,0.781657,0.319483,0.435174,-0.668513,2.22301,0.389547,0.575202,0.179756,O11K9K,2380
AUGW,20120515,27980,2.25,0.0496032,0.781579,0.31964,0.435085,-0.668503,2.22296,0.389776,0.575316,0.179786,ST5FL8,2381
AUGW,20120515,27980,3.25,0.0495973,0.781517,0.319737,0.435122,-0.668497,2.22299,0.389874,0.575399,0.179892,XZ1Z91,2382
AUGW,20120515,27980,5.45,0.049625,0.782662,0.318772,0.434262,-0.667987,2.22059,0.388254,0.572921,0.179632,XUO6MV,2383
AUGW,20120516,28003,2.25,0.049597,0.781394,0.319793,0.435219,-0.668546,2.22327,0.390013,0.575682,0.179867,KJER8U,2384
AUGW,20120516,28003,3.25,0.0496007,0.781636,0.319626,0.435064,-0.668479,2.22281,0.389719,0.575186,0.179879,069WSG,2385
AUGW,20120524,28028,2.25,0.0496066,0.781769,0.319494,0.434952,-0.668456,2.22262,0.389577,0.574911,0.179735,CF5CCT,2386
AUGW,20120524,28028,3.25,0.0496087,0.782053,0.319287,0.434757,-0.668313,2.22197,0.389163,0.574272,0.179766,HX54UZ,2387
AUGW,20120525,28047,2.25,0.0496145,0.782038,0.319245,0.434744,-0.668321,2.22205,0.389159,0.574326,0.179642,FOCDWK,2388
AUGW,20120525,28047,3.25,0.0496198,0.782285,0.319141,0.434473,-0.668153,2.22129,0.388889,0.573725,0.179719,YS0VK6,2389
AUGW,20120530,28064,2.25,0.0496,0.781675,0.319488,0.434968,-0.668274,2.22253,0.389433,0.574925,0.179709,ZWBG7Z,2390
AUGW,20120530,28064,3.25,0.0496136,0.782462,0.318886,0.434481,-0.668083,2.22114,0.388463,0.573322,0.179604,64HU13,2391
AUGW,20120530,28067,2.4,0.0495659,0.780748,0.320682,0.43504,-0.668066,2.2228,0.391028,0.576141,0.180359,0WGXZ9,2392
AUGW,20120530,28067,3.25,0.0495703,0.780816,0.320397,0.435317,-0.668315,2.22347,0.390739,0.576352,0.180129,MN1TB7,2393
AUGW,20120530,28067,5.25,0.0495723,0.780878,0.320202,0.435491,-0.668468,2.22387,0.390525,0.576446,0.179995,WDGMND,2394
AUGW,20120530,28072,2.75,0.0495635,0.781033,0.319905,0.435743,-0.668577,2.22416,0.390138,0.576326,0.179902,1URVZW,2395
AUGW,20120530,28073,2.75,0.0495645,0.780982,0.319981,0.435699,-0.66855,2.22412,0.390235,0.576378,0.179927,BSM6PO,2396
AUGW,20120531,28092,2.25,0.0496045,0.781624,0.319614,0.43505,-0.668493,2.22289,0.389711,0.575226,0.179761,QA2ILS,2397
AUGW,20120531,28092,3.25,0.0495956,0.78147,0.319783,0.435097,-0.668433,2.22293,0.389898,0.575412,0.179891,5Q40VC,2398
AUGW,20120605,28115,2.25,0.0496154,0.781931,0.319292,0.435042,-0.66864,2.2228,0.389373,0.574883,0.179711,Q2YYWV,2399
AUGW,20120605,28115,3.25,0.0496099,0.781721,0.319611,0.435009,-0.668572,2.22277,0.389747,0.575151,0.179895,A9J7GH,2400
AUGW,20120605,28131,2.55,0.0496061,0.780745,0.320868,0.434787,-0.668474,2.22338,0.391387,0.576511,0.179865,8DZVM2,2401
AUGW,20120605,28134,2.75,0.0495777,0.780821,0.320373,0.435353,-0.668463,2.22379,0.390746,0.576494,0.179979,QGNVUZ,2402
AUGW,20120606,28137,2.9,0.0496159,0.782302,0.319971,0.434716,-0.668613,2.22193,0.389333,0.574284,0.179524,4U6ANZ,2403
AUGW,20120606,28137,4.1,0.0496332,0.782906,0.31978,0.434343,-0.668577,2.22094,0.38874,0.573256,0.179394,8IA57P,2404
AUGW,20120606,28153,2.135,0.0495835,0.780696,0.320776,0.435122,-0.668474,2.22374,0.391173,0.576613,0.179874,LMGKKE,2405
AUGW,20120606,28154,3.1,0.049595,0.780626,0.321113,0.434881,-0.668527,2.22365,0.391576,0.576712,0.179817,4BFJZS,2406
AUGW,20120606,28155,2.925,0.0495929,0.780606,0.321123,0.434915,-0.668544,2.22373,0.391597,0.576755,0.179817,TPD7OT,2407
AUGW,20120612,28166,2.25,0.0495925,0.781285,0.319873,0.435246,-0.668493,2.22334,0.390096,0.575808,0.17986,KF3DIO,2408
AUGW,20120612,28166,3.25,0.0495983,0.781474,0.31977,0.435115,-0.668477,2.223,0.38992,0.575464,0.179884,3I2LK2,2409
AUGW,20120619,28196,2.25,0.0495959,0.781472,0.319669,0.435177,-0.668461,2.22311,0.389799,0.575459,0.179785,G0QT1H,2410
AUGW,20120619,28196,3.25,0.0495934,0.78152,0.319668,0.435144,-0.668432,2.22296,0.389753,0.575329,0.179849,ZPPYT0,2411
AUGW,20120619,28207,3.75,0.049629,0.780973,0.320191,0.4353,-0.668898,2.22419,0.390762,0.576927,0.179893,WMPN2X,2412
AUGW,20120621,28214,2.25,0.049602,0.781619,0.319551,0.43502,-0.668374,2.22275,0.3896,0.575117,0.179707,GQU4SE,2413
AUGW,20120621,28214,3.25,0.0495944,0.781649,0.319536,0.434989,-0.668259,2.22252,0.389484,0.574925,0.17978,ZE2OHE,2414
AUGW,20120622,28236,2.25,0.0496041,0.781534,0.319668,0.435124,-0.668541,2.22309,0.389839,0.575443,0.179771,Y3VOO6,2415
AUGW,20120622,28236,3.25,0.0495914,0.781322,0.319875,0.435227,-0.66849,2.22326,0.39007,0.57573,0.17991,W9T78J,2416
AUGW,20120626,28262,2.25,0.0496089,0.781662,0.319561,0.435049,-0.668539,2.22292,0.389701,0.575221,0.179732,V4IC3F,2417
AUGW,20120626,28262,3.25,0.0496072,0.781653,0.319647,0.435022,-0.668525,2.22281,0.389773,0.575217,0.179851,ASBX4Y,2418
AUGW,20120628,28280,2.25,0.0496172,0.782414,0.318817,0.434558,-0.668136,2.2214,0.388464,0.573489,0.179466,4ERJJ6,2419
AUGW,20120628,28280,3.25,0.0496166,0.782284,0.319114,0.434452,-0.668074,2.22119,0.388816,0.573636,0.179693,9HQ7Q6,2420
AUGW,20120703,28309,2.25,0.0495951,0.781356,0.319809,0.435221,-0.668509,2.22328,0.390017,0.575705,0.179842,WH0SE7,2421
AUGW,20120703,28309,3.25,0.0495978,0.7815,0.319727,0.435139,-0.668493,2.22303,0.389864,0.57544,0.179875,S9MZMX,2422
AUGW,20120705,28330,2.05,0.0496854,0.784094,0.316819,0.43402,-0.667933,2.21916,0.385675,0.570941,0.179415,ZOPAB1,2423
AUGW,20120705,28330,2.45,0.0496928,0.783424,0.317888,0.43423,-0.668551,2.2205,0.387475,0.572618,0.17971,XYDRBQ,2424
AUGW,20120705,28330,2.85,0.0497583,0.784935,0.316772,0.433209,-0.668465,2.21799,0.386,0.57003,0.179601,076RR7,2425
AUGW,20120705,28332,2.25,0.0495984,0.781411,0.319767,0.43518,-0.668508,2.2232,0.389958,0.575618,0.179816,HT7MD2,2426
AUGW,20120705,28332,3.25,0.0495949,0.781409,0.319807,0.435176,-0.668487,2.22313,0.389972,0.575584,0.179894,MYDMD2,2427
AUGW,20120710,28354,3.8,0.0496104,0.781216,0.320111,0.435283,-0.668867,2.22382,0.390665,0.576322,0.179921,LELVTM,2428
AUGW,20120710,28355,4.25,0.0495986,0.781068,0.320186,0.435428,-0.668847,2.22407,0.390736,0.576541,0.179963,ZQU74M,2429
AUGW,20120710,28356,2.825,0.0495844,0.780762,0.320672,0.435119,-0.668442,2.22363,0.391036,0.576496,0.17989,O5C5B3,2430
AUGW,20120710,28357,4.45,0.0495809,0.780866,0.320438,0.435176,-0.668362,2.22347,0.390742,0.576285,0.179931,AYN4JD,2431
AUGW,20120710,28358,3.7,0.0495897,0.780603,0.321106,0.434912,-0.668513,2.22372,0.391572,0.5767,0.179785,LHIOGL,2432
AUGW,20120710,28359,4.1,0.0495767,0.780812,0.320386,0.435362,-0.668473,2.22383,0.390762,0.576511,0.179977,62S4H1,2433
AUGW,20120710,28359,4.25,0.0495763,0.780815,0.320374,0.435372,-0.668471,2.22383,0.390747,0.576508,0.179979,IEVCCL,2434
AUGW,20120710,28361,3.55,0.0495598,0.780936,0.319929,0.435763,-0.66845,2.22402,0.390169,0.576414,0.180076,5PA86W,2435
AUGW,20120712,28366,2.25,0.0496024,0.781819,0.319383,0.434991,-0.668408,2.22258,0.389358,0.574789,0.179709,Y7ZAOQ,2436
AUGW,20120712,28366,3.25,0.0495982,0.781593,0.319595,0.435106,-0.668433,2.22288,0.389635,0.575231,0.179818,1K4V03,2437
AUGW,20120713,28389,2.25,0.0496188,0.78194,0.319287,0.434932,-0.668547,2.22262,0.389336,0.57477,0.179613,F8IJWM,2438
AUGW,20120713,28389,3.25,0.0495993,0.78161,0.319622,0.435074,-0.668457,2.22285,0.389705,0.575203,0.179831,KZW2ON,2439
AUGW,20121005,28564,4.1,0.0495866,0.780848,0.32018,0.435647,-0.668743,2.22444,0.390603,0.576879,0.179905,DJ5EV8,2440
AUGW,20121005,28565,4.1,0.0495867,0.780809,0.32021,0.435708,-0.668809,2.22461,0.390674,0.577021,0.179913,F519WI,2441
AUGW,20121005,28566,4.1,0.0495871,0.780772,0.320233,0.435764,-0.668867,2.22478,0.390731,0.577152,0.17991,EPUVI1,2442
AUGW,20121005,28567,4.1,0.0495886,0.780788,0.320236,0.43575,-0.668884,2.22476,0.390743,0.577141,0.179917,3OYRMX,2443
AUGW,20121005,28571,4.1,0.0495858,0.780758,0.320233,0.4358,-0.668886,2.22485,0.390734,0.577198,0.179916,G5SVYA,2444
AUGW,20121005,28574,3.25,0.0496308,0.782291,0.31919,0.434883,-0.668855,2.22252,0.389223,0.574472,0.179797,8X86PU,2445
AUGW,20121005,28574,4.6,0.049622,0.781675,0.319688,0.435388,-0.669179,2.2239,0.390042,0.575934,0.179967,A937CU,2446
AUGW,20121023,28724,2.4,0.0496188,0.782274,0.319332,0.435029,-0.668687,2.22241,0.388981,0.574495,0.179632,R73GI2,2447
AUGW,20121023,28724,3.7,0.0496481,0.782978,0.31897,0.434547,-0.668637,2.22119,0.38833,0.573307,0.179503,IQ2ZXA,2448
AUGW,20121023,28725,2.2,0.0496202,0.782266,0.319347,0.435049,-0.668731,2.22249,0.389027,0.574557,0.179637,15315A,2449
AUGW,20121023,28725,2.5,0.0496265,0.782454,0.319228,0.434897,-0.668655,2.22207,0.388801,0.574176,0.179604,YHYU85,2450
AUGW,20121023,28725,4.1,0.0496634,0.783471,0.31869,0.434326,-0.668691,2.22057,0.387866,0.572546,0.179403,LV9V1E,2451
AUGW,20121023,28725,6.1,0.0496904,0.784338,0.318233,0.433995,-0.668893,2.21967,0.387126,0.571307,0.179242,XCBKCU,2452
AUGW,20121023,28726,1.8,0.049603,0.781677,0.31971,0.435297,-0.6687,2.22327,0.38965,0.575484,0.179747,LP6X3U,2453
AUGW,20121023,28726,2.2,0.0496386,0.782763,0.319072,0.434879,-0.66887,2.22202,0.38858,0.573907,0.179539,DLLU5A,2454
AUGW,20121023,28726,2.5,0.0496488,0.783022,0.31893,0.434642,-0.668764,2.2214,0.388304,0.573377,0.179497,YR5Z4H,2455
AUGW,20121023,28726,4.1,0.0496978,0.784694,0.31807,0.433802,-0.668928,2.21918,0.386899,0.570683,0.179159,Q51CZT,2456
AUGW,20121023,28726,6.1,0.0497122,0.785954,0.317374,0.433339,-0.66909,2.21776,0.385814,0.568536,0.178871,WGQLMQ,2457
AUGW,20121023,28727,1.9,0.0496224,0.782271,0.319381,0.43506,-0.668798,2.22261,0.389074,0.574619,0.179596,5KKUR9,2458
AUGW,20121023,28727,2.8,0.0497133,0.785086,0.317897,0.433557,-0.668944,2.21857,0.386573,0.570053,0.179074,H6GPEZ,2459
AUGW,20121023,28727,3.55,0.0497136,0.785727,0.317586,0.433363,-0.669101,2.21801,0.386148,0.568945,0.178892,HV470A,2460
AUGW,20121023,28727,4.6,0.0497622,0.787169,0.317225,0.432139,-0.669191,2.21543,0.385703,0.566284,0.178731,1V8EBB,2461
AUGW,20121023,28728,2.0,0.0496318,0.782627,0.31913,0.434932,-0.668809,2.22216,0.388656,0.57406,0.17953,NFEH33,2462
AUGW,20121023,28728,3.3,0.049709,0.785186,0.31783,0.433552,-0.668975,2.21853,0.38652,0.569848,0.179042,CV18CV,2463
AUGW,20121023,28728,5.4,0.0497762,0.787436,0.31707,0.432024,-0.669273,2.21512,0.3855,0.565963,0.178741,YJWJLV,2464
AUGW,20121023,28729,1.95,0.0496328,0.782595,0.319153,0.434969,-0.668849,2.22228,0.388698,0.574171,0.17953,N3Y2KI,2465
AUGW,20121023,28729,2.35,0.0496703,0.783678,0.318573,0.434416,-0.668942,2.22079,0.387724,0.572481,0.179354,WDKOM8,2466
AUGW,20121023,28729,2.65,0.0497049,0.784697,0.318019,0.433896,-0.669007,2.21935,0.3868,0.570872,0.179168,1FM03Z,2467
AUGW,20121023,28729,3.15,0.0497099,0.785078,0.317889,0.433547,-0.66892,2.21855,0.386602,0.570002,0.179074,3RN4NY,2468
AUGW,20121030,28771,2.8,0.0497284,0.781965,0.318651,0.435357,-0.669664,2.22428,0.389523,0.576636,0.179922,EL6WUL,2469
AUGW,20121030,28772,2.5,0.0496976,0.78158,0.319188,0.435611,-0.669759,2.22493,0.390195,0.577212,0.180014,ZQWMEJ,2470
AUGW,20121030,28778,2.05,0.0495784,0.780878,0.320145,0.435781,-0.668849,2.22465,0.390571,0.576899,0.179982,5M9MCG,2471
AUGW,20121030,28778,3.55,0.0495966,0.781147,0.319874,0.435928,-0.669235,2.22507,0.390286,0.576938,0.179923,PR9A6T,2472
AUG,19990520,12247,2.6,0.0497669,0.781037,0.323396,0.430996,-0.667255,2.21634,0.394796,0.574775,0.181461,XZIW0R,2473
AUG,19990520,12247,2.8,0.0498018,0.780889,0.323707,0.430697,-0.667206,2.21595,0.395253,0.575189,0.18163,AP1P22,2474
AUG,19990520,12249,2.2,0.0496474,0.781104,0.322047,0.432819,-0.667591,2.21914,0.392899,0.574715,0.18083,8BFDLM,2475
AUG,19990520,12249,2.6,0.0497475,0.78107,0.322842,0.431578,-0.667373,2.21727,0.394,0.574938,0.181183,RW0OBO,2476
AUG,19990520,12249,3.025,0.0497134,0.78042,0.323022,0.432547,-0.667803,2.21938,0.394501,0.576531,0.181256,J1HADE,2477
AUG,19990520,12249,3.3,0.0497011,0.780297,0.322965,0.432706,-0.667755,2.21962,0.394526,0.576663,0.181214,7DCAIU,2478
AUG,19990520,12249,3.35,0.0497046,0.780147,0.323179,0.432763,-0.667904,2.21993,0.394943,0.577067,0.181297,V496TK,2479
AUG,19990520,12251,2.125,0.0496298,0.781078,0.322031,0.432966,-0.667614,2.21937,0.392864,0.574682,0.180816,U6G9EA,2480
AUG,19990520,12251,2.7,0.0497796,0.780879,0.323553,0.430996,-0.667284,2.21659,0.39488,0.575195,0.181351,W35A8M,2481
AUG,19990520,12251,3.3,0.0497642,0.780144,0.324268,0.431463,-0.667689,2.21816,0.396184,0.576761,0.181427,GBUSE0,2482
AUG,19990520,12251,3.5,0.0497427,0.779764,0.324516,0.431758,-0.66774,2.2189,0.396608,0.577379,0.181403,RTUZUK,2483
AUG,19990520,12251,3.875,0.0496708,0.778538,0.325371,0.432435,-0.667513,2.22048,0.397813,0.578985,0.181375,F4L77Y,2484
AUG,19990520,12253,2.2,0.0496535,0.781015,0.322274,0.432705,-0.667594,2.21907,0.393181,0.574866,0.180888,6B7AUF,2485
AUG,19990520,12253,2.8,0.0497745,0.780889,0.32337,0.431118,-0.66724,2.21674,0.394584,0.575172,0.181245,GZPA2P,2486
AUG,19990520,12253,3.2,0.0497688,0.780196,0.324284,0.431431,-0.667743,2.21813,0.39619,0.57674,0.181465,1DUR00,2487
AUG,19990520,12253,3.5,0.0497396,0.77958,0.324706,0.431873,-0.667839,2.21929,0.396908,0.577786,0.181433,GFZMB0,2488
AUG,19990520,12253,4.05,0.0497001,0.778722,0.325372,0.432123,-0.667555,2.22002,0.397845,0.578796,0.181372,R3NH2K,2489
AUG,19990520,12253,4.375,0.0496736,0.779181,0.324411,0.432272,-0.667135,2.21947,0.396283,0.577607,0.181091,VU6JZQ,2490
AUG,19990520,12255,4.6,0.0495976,0.781467,0.319709,0.43617,-0.669431,2.22525,0.389793,0.576768,0.179659,16STV8,2491
AUG,19990520,12256,2.1,0.0496147,0.781023,0.321789,0.433368,-0.667715,2.22005,0.392521,0.574929,0.180733,SIYCM3,2492
AUG,19990520,12256,3.1,0.0497657,0.780554,0.32371,0.431425,-0.667562,2.2177,0.395274,0.576002,0.181315,FW0F2M,2493
AUG,19990520,12256,3.45,0.0497428,0.779767,0.324545,0.431716,-0.667711,2.21881,0.396623,0.577337,0.181426,UUHYY8,2494
AUG,19990520,12256,3.925,0.0496194,0.779062,0.323858,0.432833,-0.666739,2.21994,0.395239,0.577386,0.1808,A2T0EB,2495
AUG,19990520,12257,4.5,0.0495967,0.781362,0.3198,0.436225,-0.669469,2.22544,0.389936,0.576991,0.179684,5GMLH2,2496
AUG,19990624,12307,4.75,0.0495722,0.780874,0.320227,0.435464,-0.668449,2.22382,0.39055,0.576426,0.180007,AX66XO,2497
AUG,19990624,12317,3.0,0.0494943,0.780449,0.319011,0.437605,-0.668841,2.2264,0.389691,0.578017,0.181042,HOYUDQ,2498
AUG,19990624,12317,4.1,0.0496145,0.781283,0.320465,0.434466,-0.668204,2.22219,0.390629,0.575383,0.179785,EPB40T,2499
AUG,19990625,12325,3.55,0.0495015,0.780981,0.320729,0.435071,-0.668241,2.22264,0.391793,0.57512,0.180706,230X46,2500
AUG,19990625,12329,4.8,0.0496336,0.781477,0.319834,0.434683,-0.66819,2.22217,0.389888,0.5754,0.179852,GIVITV,2501
AUG,19990709,12399,5.9,0.0496162,0.780629,0.320862,0.434944,-0.668415,2.22371,0.391022,0.576929,0.179578,MMTW0F,2502
AUG,19990722,12471,4.45,0.0495861,0.781164,0.320174,0.43563,-0.66885,2.22427,0.390286,0.576458,0.1797,5FFS3Q,2503
AUG,19990727,12479,4.15,0.0495166,0.780338,0.319914,0.436783,-0.668774,2.22599,0.390412,0.577801,0.180278,TYRBDQ,2504
AUG,19990727,12481,3.7,0.0495543,0.780703,0.320111,0.435895,-0.668548,2.2245,0.390498,0.576868,0.180112,4STMBO,2505
AUG,19990729,12515,3.5,0.0496025,0.78097,0.320049,0.436379,-0.669494,2.22599,0.390308,0.577818,0.179675,S88ZIN,2506
AUG,19990730,12528,3.5,0.0495754,0.780915,0.320163,0.435567,-0.668528,2.22401,0.390405,0.576515,0.17991,J44P7L,2507
AUG,19990730,12531,3.35,0.0496283,0.781148,0.319765,0.437153,-0.670388,2.22774,0.389997,0.578832,0.179419,8WZSDC,2508
AUG,19990730,12533,2.7,0.0495793,0.78139,0.319397,0.435803,-0.668571,2.22394,0.389374,0.575948,0.179702,GD2IN8,2509
AUG,19990730,12533,2.75,0.0495791,0.781384,0.319405,0.435799,-0.668567,2.22393,0.389385,0.575951,0.179704,FJ6PTR,2510
AUG,19990730,12534,2.55,0.0495823,0.7876,0.313243,0.435763,-0.668426,2.2179,0.380373,0.565796,0.178399,NZVDDR,2511
AUG,19990730,12534,3.55,0.0495882,0.788817,0.312064,0.435647,-0.668349,2.21657,0.378644,0.563757,0.17813,NCLHA4,2512
AUG,19990730,12535,3.385,0.0495516,0.7965,0.304926,0.435356,-0.667666,2.20779,0.36784,0.550513,0.177106,Z4YJNP,2513
AUG,19990730,12536,2.0,0.049582,0.780817,0.320034,0.435676,-0.668547,2.22431,0.390315,0.576797,0.179833,UHZUN4,2514
AUG,19990730,12536,2.75,0.0495743,0.780802,0.320106,0.435664,-0.668525,2.22426,0.390403,0.576729,0.179897,W74QV6,2515
AUG,19990730,12536,3.55,0.0495718,0.780743,0.320066,0.435805,-0.66858,2.22455,0.390358,0.57692,0.17986,SJVCRS,2516
AUG,19990730,12536,4.1,0.0495709,0.780676,0.320005,0.435957,-0.668638,2.22489,0.390298,0.577144,0.179787,K8F46E,2517
AUG,19990730,12537,2.5,0.0495754,0.780731,0.320229,0.435574,-0.668495,2.22419,0.390564,0.576776,0.179951,EHPYWD,2518
AUG,19990730,12537,2.85,0.0495729,0.780811,0.320225,0.435519,-0.668469,2.22399,0.390553,0.576579,0.179985,1LVGT5,2519
AUG,19990730,12537,3.55,0.0495779,0.780662,0.320229,0.43562,-0.668519,2.22437,0.390565,0.576952,0.179919,6Z9P5K,2520
AUG,19990730,12538,3.55,0.0496557,0.781316,0.319653,0.437465,-0.670974,2.22858,0.389979,0.579383,0.179343,KVBWH7,2521
AUG,19990730,12538,4.09,0.0496524,0.781636,0.31946,0.436485,-0.669932,2.22606,0.3894,0.577587,0.179294,M1SYUW,2522
AUG,19990803,12553,2.85,0.0495666,0.787334,0.313333,0.435975,-0.668044,2.21773,0.379991,0.566147,0.178753,KPLHVT,2523
AUG,19990803,12553,3.3,0.0495695,0.787797,0.312833,0.43605,-0.668069,2.2174,0.379208,0.56551,0.178691,A76MNW,2524
AUG,19990803,12553,3.9,0.0495677,0.789277,0.311268,0.436149,-0.667956,2.21593,0.376863,0.563116,0.178357,PY8O8H,2525
AUG,19990803,12557,3.25,0.0495957,0.781045,0.319908,0.435439,-0.66848,2.22378,0.390092,0.576371,0.179823,VKB94B,2526
AUG,19990803,12557,4.7,0.0496484,0.78128,0.319728,0.435437,-0.669012,2.22424,0.390076,0.576786,0.179701,9KDGXR,2527
AUG,19990805,12580,2.3,0.0493879,0.781363,0.317975,0.436605,-0.668942,2.22514,0.38702,0.575404,0.185581,EMPVMI,2528
AUG,19990805,12580,3.9,0.0495047,0.781053,0.319357,0.436071,-0.669023,2.2249,0.3893,0.576463,0.182684,96LNI3,2529
AUG,19990805,12581,2.5,0.0494662,0.781476,0.318593,0.435929,-0.66894,2.22424,0.388034,0.57544,0.184437,NJO5VM,2530
AUG,19990805,12581,4.0,0.0494604,0.781317,0.318665,0.436347,-0.669433,2.22535,0.3883,0.576227,0.184834,OXNVR7,2531
AUG,19990805,12583,2.3,0.0495873,0.781037,0.320062,0.435413,-0.668354,2.22349,0.390456,0.576153,0.179514,784WBN,2532
AUG,19990805,12583,3.8,0.049579,0.780953,0.320142,0.435436,-0.668394,2.22365,0.390492,0.576283,0.179777,STKMIB,2533
AUG,19990806,12591,2.2,0.0496018,0.780861,0.320247,0.435368,-0.668365,2.22362,0.390821,0.576524,0.179328,HZYAFS,2534
AUG,19990806,12591,3.2,0.0494638,0.780958,0.320339,0.435823,-0.669158,2.22491,0.389825,0.576323,0.18316,2F864V,2535
AUG,19990806,12591,4.25,0.0494062,0.781382,0.319937,0.435203,-0.668361,2.22302,0.38845,0.574403,0.184248,PB4ZTS,2536
AUG,19990806,12592,2.8,0.0493451,0.7799,0.318771,0.436789,-0.669193,2.22713,0.388149,0.577793,0.187912,W8ROVT,2537
AUG,19990806,12592,3.9,0.0494799,0.780242,0.319801,0.43638,-0.669364,2.22643,0.390014,0.578021,0.183916,MYM0M9,2538
AUG,19990806,12594,3.05,0.0493097,0.778759,0.319443,0.436628,-0.669329,2.22832,0.388975,0.579415,0.190287,5J4EA7,2539
AUG,19990806,12594,3.525,0.0494389,0.779358,0.320202,0.436497,-0.669867,2.228,0.390612,0.579612,0.186628,B5FAUE,2540
AUG,19990806,12594,3.6,0.0494438,0.779334,0.320292,0.436598,-0.670041,2.22831,0.390819,0.57985,0.186528,41C9N9,2541
AUG,19990806,12596,2.5,0.049527,0.780529,0.320048,0.435989,-0.668954,2.22527,0.390356,0.57734,0.181862,V4C9UO,2542
AUG,19990806,12596,3.3,0.0494462,0.779952,0.31969,0.436783,-0.669872,2.22768,0.389938,0.578868,0.185637,34RR8W,2543
AUG,19990806,12596,4.15,0.0494059,0.779955,0.319259,0.436461,-0.670908,2.22835,0.389495,0.579335,0.191039,EKAV8N,2544
AUG,19990806,12596,4.2,0.0494089,0.7799,0.319332,0.4366,-0.671096,2.22873,0.389679,0.579646,0.191035,R3K9KA,2545
